type,subnet,specifics,source,Destinations,Environments,Sources,Status
PolicyType.Waypoint,100.0.21.0/24,kiev,kiev,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e864c50>},{9},kiev,PolicyStatus.HOLDS
PolicyType.Waypoint,100.0.21.0/24,stockholm,stockholm,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e864c50>},{9},stockholm,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.21.0/24,dublin,dublin,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e864c50>},{9},dublin,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.21.0/24,london,london,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e864c50>},{9},london,PolicyStatus.HOLDS
PolicyType.Waypoint,100.0.21.0/24,london,dublin,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e864c50>},{9},dublin,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.21.0/24,london,lisbon,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e864c50>},{9},lisbon,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.21.0/24,rotterdam,rotterdam,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e864c50>},{9},rotterdam,PolicyStatus.HOLDS
PolicyType.Waypoint,100.0.20.0/24,basel,basel,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e864e90>},{9},basel,PolicyStatus.HOLDS
PolicyType.Waypoint,100.0.20.0/24,kiev,kiev,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e864e90>},{9},kiev,PolicyStatus.HOLDS
PolicyType.Waypoint,100.0.20.0/24,stockholm,stockholm,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e864e90>},{9},stockholm,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.20.0/24,dublin,dublin,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e864e90>},{9},dublin,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.20.0/24,london,london,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e864e90>},{9},london,PolicyStatus.HOLDS
PolicyType.Waypoint,100.0.20.0/24,london,dublin,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e864e90>},{9},dublin,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.20.0/24,london,lisbon,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e864e90>},{9},lisbon,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.20.0/24,rotterdam,rotterdam,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e864e90>},{9},rotterdam,PolicyStatus.HOLDS
PolicyType.Waypoint,100.0.19.0/24,basel,basel,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850110>},{9},basel,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.19.0/24,kiev,kiev,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850110>},{9},kiev,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.19.0/24,kiev,bucharest,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850110>},{9},bucharest,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.19.0/24,kiev,istanbul,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850110>},{9},istanbul,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.19.0/24,kiev,budapest,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850110>},{9},budapest,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.19.0/24,kiev,zagreb,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850110>},{9},zagreb,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.19.0/24,kiev,sofia,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850110>},{9},sofia,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.19.0/24,kiev,ljubljana,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850110>},{9},ljubljana,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.19.0/24,kiev,athens,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850110>},{9},athens,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.19.0/24,stockholm,frankfurt,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850110>},{9},frankfurt,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.19.0/24,stockholm,praha,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850110>},{9},praha,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.19.0/24,stockholm,luxembourg,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850110>},{9},luxembourg,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.19.0/24,stockholm,rotterdam,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850110>},{9},rotterdam,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.19.0/24,stockholm,strasbourg,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850110>},{9},strasbourg,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.19.0/24,stockholm,marseille,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850110>},{9},marseille,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.19.0/24,stockholm,vienna,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850110>},{9},vienna,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.19.0/24,stockholm,brussels,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850110>},{9},brussels,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.19.0/24,stockholm,amsterdam,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850110>},{9},amsterdam,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.19.0/24,stockholm,warsaw,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850110>},{9},warsaw,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.19.0/24,stockholm,geneva,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850110>},{9},geneva,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.19.0/24,stockholm,zurich,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850110>},{9},zurich,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.19.0/24,stockholm,roma,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850110>},{9},roma,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.19.0/24,stockholm,milan,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850110>},{9},milan,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.19.0/24,stockholm,vaduz,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850110>},{9},vaduz,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.19.0/24,stockholm,kiev,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850110>},{9},kiev,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.19.0/24,stockholm,bucharest,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850110>},{9},bucharest,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.19.0/24,stockholm,istanbul,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850110>},{9},istanbul,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.19.0/24,stockholm,budapest,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850110>},{9},budapest,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.19.0/24,stockholm,zagreb,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850110>},{9},zagreb,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.19.0/24,stockholm,sofia,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850110>},{9},sofia,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.19.0/24,stockholm,ljubljana,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850110>},{9},ljubljana,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.19.0/24,stockholm,athens,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850110>},{9},athens,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.19.0/24,stockholm,london,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850110>},{9},london,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.19.0/24,stockholm,dublin,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850110>},{9},dublin,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.19.0/24,stockholm,lisbon,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850110>},{9},lisbon,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.19.0/24,stockholm,paris,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850110>},{9},paris,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.19.0/24,stockholm,lyon,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850110>},{9},lyon,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.19.0/24,stockholm,madrid,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850110>},{9},madrid,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.19.0/24,stockholm,barcelona,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850110>},{9},barcelona,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.19.0/24,stockholm,bratislava,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850110>},{9},bratislava,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.19.0/24,stockholm,basel,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850110>},{9},basel,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.19.0/24,dublin,dublin,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850110>},{9},dublin,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.19.0/24,london,london,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850110>},{9},london,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.19.0/24,london,dublin,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850110>},{9},dublin,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.19.0/24,london,lisbon,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850110>},{9},lisbon,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.19.0/24,rotterdam,rotterdam,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850110>},{9},rotterdam,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.18.0/24,basel,basel,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850cd0>},{9},basel,PolicyStatus.HOLDS
PolicyType.Waypoint,100.0.18.0/24,kiev,kiev,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850cd0>},{9},kiev,PolicyStatus.HOLDS
PolicyType.Waypoint,100.0.18.0/24,stockholm,stockholm,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850cd0>},{9},stockholm,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.18.0/24,dublin,dublin,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850cd0>},{9},dublin,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.18.0/24,london,london,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850cd0>},{9},london,PolicyStatus.HOLDS
PolicyType.Waypoint,100.0.18.0/24,london,dublin,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850cd0>},{9},dublin,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.18.0/24,london,lisbon,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850cd0>},{9},lisbon,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.18.0/24,rotterdam,rotterdam,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850cd0>},{9},rotterdam,PolicyStatus.HOLDS
PolicyType.Waypoint,100.0.17.0/24,basel,basel,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850f10>},{9},basel,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.17.0/24,kiev,kiev,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850f10>},{9},kiev,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.17.0/24,kiev,bucharest,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850f10>},{9},bucharest,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.17.0/24,kiev,istanbul,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850f10>},{9},istanbul,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.17.0/24,kiev,budapest,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850f10>},{9},budapest,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.17.0/24,kiev,zagreb,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850f10>},{9},zagreb,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.17.0/24,kiev,sofia,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850f10>},{9},sofia,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.17.0/24,kiev,ljubljana,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850f10>},{9},ljubljana,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.17.0/24,kiev,athens,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850f10>},{9},athens,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.17.0/24,stockholm,stockholm,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850f10>},{9},stockholm,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.17.0/24,dublin,london,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850f10>},{9},london,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.17.0/24,dublin,rotterdam,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850f10>},{9},rotterdam,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.17.0/24,dublin,paris,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850f10>},{9},paris,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.17.0/24,dublin,geneva,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850f10>},{9},geneva,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.17.0/24,dublin,brussels,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850f10>},{9},brussels,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.17.0/24,dublin,vienna,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850f10>},{9},vienna,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.17.0/24,dublin,amsterdam,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850f10>},{9},amsterdam,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.17.0/24,dublin,lisbon,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850f10>},{9},lisbon,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.17.0/24,dublin,frankfurt,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850f10>},{9},frankfurt,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.17.0/24,dublin,strasbourg,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850f10>},{9},strasbourg,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.17.0/24,dublin,basel,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850f10>},{9},basel,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.17.0/24,dublin,praha,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850f10>},{9},praha,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.17.0/24,dublin,stockholm,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850f10>},{9},stockholm,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.17.0/24,dublin,warsaw,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850f10>},{9},warsaw,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.17.0/24,dublin,zurich,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850f10>},{9},zurich,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.17.0/24,dublin,roma,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850f10>},{9},roma,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.17.0/24,dublin,vaduz,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850f10>},{9},vaduz,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.17.0/24,dublin,kiev,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850f10>},{9},kiev,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.17.0/24,dublin,bucharest,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850f10>},{9},bucharest,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.17.0/24,dublin,istanbul,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850f10>},{9},istanbul,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.17.0/24,dublin,budapest,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850f10>},{9},budapest,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.17.0/24,dublin,zagreb,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850f10>},{9},zagreb,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.17.0/24,dublin,sofia,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850f10>},{9},sofia,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.17.0/24,dublin,ljubljana,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850f10>},{9},ljubljana,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.17.0/24,dublin,athens,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850f10>},{9},athens,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.17.0/24,dublin,bratislava,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850f10>},{9},bratislava,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.17.0/24,dublin,luxembourg,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850f10>},{9},luxembourg,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.17.0/24,dublin,lyon,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850f10>},{9},lyon,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.17.0/24,dublin,madrid,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850f10>},{9},madrid,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.17.0/24,dublin,barcelona,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850f10>},{9},barcelona,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.17.0/24,dublin,marseille,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850f10>},{9},marseille,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.17.0/24,dublin,milan,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850f10>},{9},milan,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.17.0/24,london,london,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850f10>},{9},london,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.17.0/24,london,rotterdam,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850f10>},{9},rotterdam,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.17.0/24,london,paris,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850f10>},{9},paris,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.17.0/24,london,geneva,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850f10>},{9},geneva,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.17.0/24,london,brussels,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850f10>},{9},brussels,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.17.0/24,london,vienna,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850f10>},{9},vienna,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.17.0/24,london,amsterdam,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850f10>},{9},amsterdam,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.17.0/24,london,lisbon,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850f10>},{9},lisbon,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.17.0/24,london,frankfurt,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850f10>},{9},frankfurt,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.17.0/24,london,strasbourg,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850f10>},{9},strasbourg,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.17.0/24,london,basel,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850f10>},{9},basel,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.17.0/24,london,praha,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850f10>},{9},praha,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.17.0/24,london,stockholm,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850f10>},{9},stockholm,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.17.0/24,london,warsaw,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850f10>},{9},warsaw,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.17.0/24,london,zurich,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850f10>},{9},zurich,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.17.0/24,london,roma,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850f10>},{9},roma,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.17.0/24,london,vaduz,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850f10>},{9},vaduz,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.17.0/24,london,kiev,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850f10>},{9},kiev,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.17.0/24,london,bucharest,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850f10>},{9},bucharest,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.17.0/24,london,istanbul,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850f10>},{9},istanbul,PolicyStatus.HOLDSNOT
PolicyType.Waypoint,100.0.17.0/24,london,budapest,{<config2spec.policies.policy.PolicyDestination object at 0x7f0d1e850f10>},{9},budapest,PolicyStatus.HOLDSNOT
